ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
217,9/1/2016,9/8/2016,25658,1,8,SO65324,2,4,8.75,13.09,34.99,2.8
582,9/1/2016,9/8/2016,24709,1,7,SO65325,1,4,425.25,"1,082.51","1,700.99",136.08
214,9/1/2016,9/8/2016,24709,1,7,SO65325,2,4,8.75,13.09,34.99,2.8
580,9/1/2016,9/8/2016,22452,1,10,SO65326,1,4,425.25,"1,082.51","1,700.99",136.08
222,9/1/2016,9/8/2016,22452,1,10,SO65326,2,4,8.75,13.09,34.99,2.8
580,9/1/2016,9/8/2016,22427,1,10,SO65327,1,4,425.25,"1,082.51","1,700.99",136.08
582,9/1/2016,9/8/2016,22502,1,10,SO65328,1,4,425.25,"1,082.51","1,700.99",136.08
222,9/1/2016,9/8/2016,22502,1,10,SO65328,2,4,8.75,13.09,34.99,2.8
353,9/1/2016,9/8/2016,17225,1,10,SO65329,1,4,580,"1,265.62","2,319.99",185.6
480,9/1/2016,9/8/2016,17225,1,10,SO65329,2,4,0.57,0.86,2.29,0.18
361,9/1/2016,9/8/2016,12548,1,8,SO65330,1,4,573.75,"1,251.98","2,294.99",183.6
478,9/1/2016,9/8/2016,12548,1,8,SO65330,2,4,2.5,3.74,9.99,0.8
477,9/1/2016,9/8/2016,12548,1,8,SO65330,3,4,1.25,1.87,4.99,0.4
225,9/1/2016,9/8/2016,12548,1,8,SO65330,4,4,2.25,6.92,8.99,0.72
485,9/1/2016,9/8/2016,23563,1,9,SO65331,1,4,5.5,8.22,21.98,1.76
217,9/1/2016,9/8/2016,23563,1,9,SO65331,2,4,8.75,13.09,34.99,2.8
225,9/1/2016,9/8/2016,24473,1,9,SO65332,1,4,2.25,6.92,8.99,0.72
477,9/1/2016,9/8/2016,24473,1,9,SO65332,2,4,1.25,1.87,4.99,0.4
225,9/1/2016,9/8/2016,22002,1,9,SO65333,1,4,2.25,6.92,8.99,0.72
474,9/1/2016,9/8/2016,22002,1,9,SO65333,2,4,17.5,26.18,69.99,5.6
478,9/1/2016,9/8/2016,29320,1,9,SO65334,1,4,2.5,3.74,9.99,0.8
477,9/1/2016,9/8/2016,29320,1,9,SO65334,2,4,1.25,1.87,4.99,0.4
482,9/1/2016,9/8/2016,29320,1,9,SO65334,3,4,2.25,3.36,8.99,0.72
483,9/1/2016,9/8/2016,13628,1,9,SO65335,1,4,30,44.88,120,9.6
540,9/1/2016,9/8/2016,16674,1,9,SO65336,1,4,8.15,12.19,32.6,2.61
529,9/1/2016,9/8/2016,16674,1,9,SO65336,2,4,1,1.49,3.99,0.32
480,9/1/2016,9/8/2016,16674,1,9,SO65336,3,4,0.57,0.86,2.29,0.18
359,9/1/2016,9/8/2016,18160,1,10,SO65337,1,4,573.75,"1,251.98","2,294.99",183.6
478,9/1/2016,9/8/2016,18160,1,10,SO65337,2,4,2.5,3.74,9.99,0.8
222,9/1/2016,9/8/2016,18160,1,10,SO65337,3,4,8.75,13.09,34.99,2.8
374,9/1/2016,9/8/2016,22647,1,7,SO65338,1,4,610.84,"1,554.95","2,443.35",195.47
483,9/1/2016,9/8/2016,22647,1,7,SO65338,2,4,30,44.88,120,9.6
581,9/1/2016,9/8/2016,22504,1,10,SO65339,1,4,425.25,"1,082.51","1,700.99",136.08
214,9/1/2016,9/8/2016,22504,1,10,SO65339,2,4,8.75,13.09,34.99,2.8
530,9/1/2016,9/8/2016,27039,1,4,SO65340,1,4,1.25,1.87,4.99,0.4
540,9/1/2016,9/8/2016,16213,1,6,SO65341,1,4,8.15,12.19,32.6,2.61
541,9/1/2016,9/8/2016,13707,1,6,SO65342,1,4,7.25,10.84,28.99,2.32
530,9/1/2016,9/8/2016,13707,1,6,SO65342,2,4,1.25,1.87,4.99,0.4
530,9/1/2016,9/8/2016,27457,1,1,SO65343,1,4,1.25,1.87,4.99,0.4
541,9/1/2016,9/8/2016,27457,1,1,SO65343,2,4,7.25,10.84,28.99,2.32
465,9/1/2016,9/8/2016,27457,1,1,SO65343,3,4,6.12,9.16,24.49,1.96
540,9/1/2016,9/8/2016,15402,1,6,SO65344,1,4,8.15,12.19,32.6,2.61
225,9/1/2016,9/8/2016,15402,1,6,SO65344,2,4,2.25,6.92,8.99,0.72
535,9/1/2016,9/8/2016,26244,1,1,SO65345,1,4,6.25,9.35,24.99,2
467,9/1/2016,9/8/2016,26244,1,1,SO65345,2,4,6.12,9.16,24.49,1.96
540,9/1/2016,9/8/2016,24416,1,1,SO65346,1,4,8.15,12.19,32.6,2.61
529,9/1/2016,9/8/2016,24416,1,1,SO65346,2,4,1,1.49,3.99,0.32
222,9/1/2016,9/8/2016,24416,1,1,SO65346,3,4,8.75,13.09,34.99,2.8
465,9/1/2016,9/8/2016,24416,1,1,SO65346,4,4,6.12,9.16,24.49,1.96
540,9/1/2016,9/8/2016,24642,1,1,SO65347,1,4,8.15,12.19,32.6,2.61
529,9/1/2016,9/8/2016,24642,1,1,SO65347,2,4,1,1.49,3.99,0.32
480,9/1/2016,9/8/2016,24642,1,1,SO65347,3,4,0.57,0.86,2.29,0.18
478,9/1/2016,9/8/2016,15008,1,6,SO65348,1,4,2.5,3.74,9.99,0.8
477,9/1/2016,9/8/2016,15008,1,6,SO65348,2,4,1.25,1.87,4.99,0.4
225,9/1/2016,9/8/2016,15008,1,6,SO65348,3,4,2.25,6.92,8.99,0.72
478,9/1/2016,9/8/2016,21786,1,4,SO65349,1,4,2.5,3.74,9.99,0.8
477,9/1/2016,9/8/2016,21786,1,4,SO65349,2,4,1.25,1.87,4.99,0.4
487,9/1/2016,9/8/2016,21786,1,4,SO65349,3,4,13.75,20.57,54.99,4.4
228,9/1/2016,9/8/2016,21786,1,4,SO65349,4,4,12.5,38.49,49.99,4
477,9/1/2016,9/8/2016,18402,1,1,SO65350,1,4,1.25,1.87,4.99,0.4
477,9/1/2016,9/8/2016,13491,1,6,SO65351,1,4,1.25,1.87,4.99,0.4
217,9/1/2016,9/8/2016,13491,1,6,SO65351,2,4,8.75,13.09,34.99,2.8
225,9/1/2016,9/8/2016,18087,1,4,SO65352,1,4,2.25,6.92,8.99,0.72
477,9/1/2016,9/8/2016,18087,1,4,SO65352,2,4,1.25,1.87,4.99,0.4
225,9/1/2016,9/8/2016,19656,1,4,SO65353,1,4,2.25,6.92,8.99,0.72
477,9/1/2016,9/8/2016,19656,1,4,SO65353,2,4,1.25,1.87,4.99,0.4
528,9/1/2016,9/8/2016,16217,1,1,SO65354,1,4,1.25,1.87,4.99,0.4
483,9/1/2016,9/8/2016,16217,1,1,SO65354,2,4,30,44.88,120,9.6
528,9/1/2016,9/8/2016,22026,1,6,SO65355,1,4,1.25,1.87,4.99,0.4
222,9/1/2016,9/8/2016,22026,1,6,SO65355,2,4,8.75,13.09,34.99,2.8
528,9/1/2016,9/8/2016,19757,1,6,SO65356,1,4,1.25,1.87,4.99,0.4
485,9/1/2016,9/8/2016,13740,1,1,SO65357,1,4,5.5,8.22,21.98,1.76
222,9/1/2016,9/8/2016,13740,1,1,SO65357,2,4,8.75,13.09,34.99,2.8
472,9/1/2016,9/8/2016,18756,1,6,SO65358,1,4,15.88,23.75,63.5,5.08
485,9/1/2016,9/8/2016,18756,1,6,SO65358,2,4,5.5,8.22,21.98,1.76
485,9/1/2016,9/8/2016,12744,1,10,SO65359,1,4,5.5,8.22,21.98,1.76
237,9/1/2016,9/8/2016,12744,2,10,SO65359,2,4,12.5,38.49,49.99,4
539,9/1/2016,9/8/2016,19249,1,8,SO65360,1,4,6.25,9.35,24.99,2
529,9/1/2016,9/8/2016,19249,1,8,SO65360,2,4,1,1.49,3.99,0.32
214,9/1/2016,9/8/2016,19249,1,8,SO65360,3,4,8.75,13.09,34.99,2.8
539,9/1/2016,9/8/2016,16439,1,7,SO65361,1,4,6.25,9.35,24.99,2
529,9/1/2016,9/8/2016,25755,1,10,SO65362,1,4,1,1.49,3.99,0.32
480,9/1/2016,9/8/2016,25755,1,10,SO65362,2,4,0.57,0.86,2.29,0.18
541,9/1/2016,9/8/2016,12601,1,10,SO65363,1,4,7.25,10.84,28.99,2.32
530,9/1/2016,9/8/2016,12601,1,10,SO65363,2,4,1.25,1.87,4.99,0.4
479,9/1/2016,9/8/2016,12601,1,10,SO65363,3,4,2.25,3.36,8.99,0.72
477,9/1/2016,9/8/2016,12601,1,10,SO65363,4,4,1.25,1.87,4.99,0.4
484,9/1/2016,9/8/2016,12601,1,10,SO65363,5,4,1.99,2.97,7.95,0.64
541,9/1/2016,9/8/2016,12593,1,10,SO65364,1,4,7.25,10.84,28.99,2.32
530,9/1/2016,9/8/2016,12593,1,10,SO65364,2,4,1.25,1.87,4.99,0.4
529,9/1/2016,9/8/2016,19489,1,7,SO65365,1,4,1,1.49,3.99,0.32
222,9/1/2016,9/8/2016,19489,1,7,SO65365,2,4,8.75,13.09,34.99,2.8
530,9/1/2016,9/8/2016,28887,1,8,SO65366,1,4,1.25,1.87,4.99,0.4
222,9/1/2016,9/8/2016,28887,1,8,SO65366,2,4,8.75,13.09,34.99,2.8
530,9/1/2016,9/8/2016,11566,1,7,SO65367,1,4,1.25,1.87,4.99,0.4
214,9/1/2016,9/8/2016,11566,1,7,SO65367,2,4,8.75,13.09,34.99,2.8
541,9/1/2016,9/8/2016,25688,1,7,SO65368,1,4,7.25,10.84,28.99,2.32
530,9/1/2016,9/8/2016,25688,1,7,SO65368,2,4,1.25,1.87,4.99,0.4
214,9/1/2016,9/8/2016,25688,1,7,SO65368,3,4,8.75,13.09,34.99,2.8
485,9/1/2016,9/8/2016,15878,1,6,SO65369,1,4,5.5,8.22,21.98,1.76
487,9/1/2016,9/8/2016,15878,1,6,SO65369,2,4,13.75,20.57,54.99,4.4
357,9/1/2016,9/8/2016,15899,1,4,SO65370,1,4,580,"1,265.62","2,319.99",185.6
485,9/1/2016,9/8/2016,15899,1,4,SO65370,2,4,5.5,8.22,21.98,1.76
481,9/1/2016,9/8/2016,15899,1,4,SO65370,3,4,2.25,3.36,8.99,0.72
355,9/1/2016,9/8/2016,17403,1,6,SO65371,1,4,580,"1,265.62","2,319.99",185.6
480,9/1/2016,9/8/2016,17403,1,6,SO65371,2,4,0.57,0.86,2.29,0.18
361,9/1/2016,9/8/2016,15737,1,1,SO65372,1,4,573.75,"1,251.98","2,294.99",183.6
485,9/1/2016,9/8/2016,15737,1,1,SO65372,2,4,5.5,8.22,21.98,1.76
477,9/1/2016,9/8/2016,15737,1,1,SO65372,3,4,1.25,1.87,4.99,0.4
478,9/1/2016,9/8/2016,15737,1,1,SO65372,4,4,2.5,3.74,9.99,0.8
480,9/1/2016,9/8/2016,15737,1,1,SO65372,5,4,0.57,0.86,2.29,0.18
359,9/1/2016,9/8/2016,16007,1,1,SO65373,1,4,573.75,"1,251.98","2,294.99",183.6
537,9/1/2016,9/8/2016,16007,1,1,SO65373,2,4,8.75,13.09,35,2.8
357,9/1/2016,9/8/2016,15949,2,4,SO65374,1,4,580,"1,265.62","2,319.99",185.6
487,9/1/2016,9/8/2016,15949,1,4,SO65374,2,4,13.75,20.57,54.99,4.4
583,9/1/2016,9/8/2016,15044,1,9,SO65375,1,4,425.25,"1,082.51","1,700.99",136.08
539,9/1/2016,9/8/2016,15044,1,9,SO65375,2,4,6.25,9.35,24.99,2
529,9/1/2016,9/8/2016,15044,1,9,SO65375,3,4,1,1.49,3.99,0.32
467,9/1/2016,9/8/2016,15044,1,9,SO65375,4,4,6.12,9.16,24.49,1.96
582,9/1/2016,9/8/2016,21195,1,9,SO65376,1,4,425.25,"1,082.51","1,700.99",136.08
580,9/1/2016,9/8/2016,21228,1,9,SO65377,1,4,425.25,"1,082.51","1,700.99",136.08
489,9/1/2016,9/8/2016,21228,1,9,SO65377,2,4,13.5,41.57,53.99,4.32
382,9/1/2016,9/8/2016,26162,1,9,SO65378,1,4,280.12,713.08,"1,120.49",89.64
386,9/1/2016,9/8/2016,26167,1,9,SO65379,1,4,280.12,713.08,"1,120.49",89.64
374,9/1/2016,9/8/2016,21561,1,9,SO65380,1,4,610.84,"1,554.95","2,443.35",195.47
540,9/1/2016,9/8/2016,21561,1,9,SO65380,2,4,8.15,12.19,32.6,2.61
529,9/1/2016,9/8/2016,21561,1,9,SO65380,3,4,1,1.49,3.99,0.32
467,9/1/2016,9/8/2016,21561,1,9,SO65380,4,4,6.12,9.16,24.49,1.96
353,9/1/2016,9/8/2016,14262,1,9,SO65381,1,4,580,"1,265.62","2,319.99",185.6
537,9/1/2016,9/8/2016,14262,1,9,SO65381,2,4,8.75,13.09,35,2.8
480,9/1/2016,9/8/2016,14262,1,9,SO65381,3,4,0.57,0.86,2.29,0.18
357,9/1/2016,9/8/2016,14276,1,9,SO65382,1,4,580,"1,265.62","2,319.99",185.6
478,9/1/2016,9/8/2016,14276,1,9,SO65382,2,4,2.5,3.74,9.99,0.8
477,9/1/2016,9/8/2016,14276,1,9,SO65382,3,4,1.25,1.87,4.99,0.4
214,9/1/2016,9/8/2016,14276,1,9,SO65382,4,4,8.75,13.09,34.99,2.8
463,9/1/2016,9/8/2016,14276,1,9,SO65382,5,4,6.12,9.16,24.49,1.96
361,9/1/2016,9/8/2016,14287,1,9,SO65383,1,4,573.75,"1,251.98","2,294.99",183.6
487,9/1/2016,9/8/2016,14287,1,9,SO65383,2,4,13.75,20.57,54.99,4.4
576,9/1/2016,9/8/2016,26610,1,4,SO65384,1,4,596.02,"1,481.94","2,384.07",190.73
490,9/1/2016,9/8/2016,26610,1,4,SO65384,2,4,13.5,41.57,53.99,4.32
563,9/1/2016,9/8/2016,26642,1,1,SO65385,1,4,596.02,"1,481.94","2,384.07",190.73
217,9/1/2016,9/8/2016,26642,1,1,SO65385,2,4,8.75,13.09,34.99,2.8
606,9/1/2016,9/8/2016,23382,2,4,SO65386,1,4,135,343.65,539.99,43.2
538,9/1/2016,9/8/2016,23382,1,4,SO65386,2,4,5.37,8.04,21.49,1.72
529,9/1/2016,9/8/2016,23382,1,4,SO65386,3,4,1,1.49,3.99,0.32
217,9/1/2016,9/8/2016,23382,1,4,SO65386,4,4,8.75,13.09,34.99,2.8
606,9/1/2016,9/8/2016,23399,2,4,SO65387,1,4,135,343.65,539.99,43.2
538,9/1/2016,9/8/2016,23399,1,4,SO65387,2,4,5.37,8.04,21.49,1.72
584,9/1/2016,9/8/2016,23392,1,4,SO65388,1,4,135,343.65,539.99,43.2
477,9/1/2016,9/8/2016,23392,1,4,SO65388,2,4,1.25,1.87,4.99,0.4
479,9/1/2016,9/8/2016,23392,1,4,SO65388,3,4,2.25,3.36,8.99,0.72
382,9/1/2016,9/8/2016,24189,1,10,SO65389,1,4,280.12,713.08,"1,120.49",89.64
488,9/1/2016,9/8/2016,24189,1,10,SO65389,2,4,13.5,41.57,53.99,4.32
388,9/1/2016,9/8/2016,24202,1,10,SO65390,1,4,280.12,713.08,"1,120.49",89.64
606,9/1/2016,9/8/2016,24025,1,8,SO65391,1,4,135,343.65,539.99,43.2
479,9/1/2016,9/8/2016,24025,1,8,SO65391,2,4,2.25,3.36,8.99,0.72
477,9/1/2016,9/8/2016,24025,1,8,SO65391,3,4,1.25,1.87,4.99,0.4
463,9/1/2016,9/8/2016,24025,1,8,SO65391,4,4,6.12,9.16,24.49,1.96
576,9/1/2016,9/8/2016,26038,1,8,SO65392,1,4,596.02,"1,481.94","2,384.07",190.73
479,9/1/2016,9/8/2016,26038,1,8,SO65392,2,4,2.25,3.36,8.99,0.72
477,9/1/2016,9/8/2016,26038,1,8,SO65392,3,4,1.25,1.87,4.99,0.4
487,9/1/2016,9/8/2016,26038,1,8,SO65392,4,4,13.75,20.57,54.99,4.4
231,9/1/2016,9/8/2016,26038,1,8,SO65392,5,4,12.5,38.49,49.99,4
574,9/1/2016,9/8/2016,28704,1,10,SO65393,1,4,596.02,"1,481.94","2,384.07",190.73
214,9/1/2016,9/8/2016,28704,1,10,SO65393,2,4,8.75,13.09,34.99,2.8
576,9/1/2016,9/8/2016,12353,1,9,SO65394,1,4,596.02,"1,481.94","2,384.07",190.73
573,9/1/2016,9/8/2016,12671,1,9,SO65395,1,4,596.02,"1,481.94","2,384.07",190.73
477,9/1/2016,9/8/2016,12671,1,9,SO65395,2,4,1.25,1.87,4.99,0.4
479,9/1/2016,9/8/2016,12671,1,9,SO65395,3,4,2.25,3.36,8.99,0.72
222,9/1/2016,9/8/2016,12671,1,9,SO65395,4,4,8.75,13.09,34.99,2.8
588,9/2/2016,9/9/2016,11363,1,9,SO65396,1,1,769.49,419.78,769.49,61.56
474,9/2/2016,9/9/2016,11363,1,9,SO65396,2,1,69.99,26.18,69.99,5.6
488,9/2/2016,9/9/2016,11363,1,9,SO65396,3,1,53.99,41.57,53.99,4.32
582,9/2/2016,9/9/2016,26398,1,10,SO65397,1,1,"1,700.99","1,082.51","1,700.99",136.08
479,9/2/2016,9/9/2016,26398,1,10,SO65397,2,1,8.99,3.36,8.99,0.72
477,9/2/2016,9/9/2016,26398,1,10,SO65397,3,1,4.99,1.87,4.99,0.4
214,9/2/2016,9/9/2016,26398,1,10,SO65397,4,1,34.99,13.09,34.99,2.8
225,9/2/2016,9/9/2016,26398,1,10,SO65397,5,1,8.99,6.92,8.99,0.72
535,9/2/2016,9/9/2016,13157,1,9,SO65398,1,1,24.99,9.35,24.99,2
539,9/2/2016,9/9/2016,15153,1,9,SO65399,1,1,24.99,9.35,24.99,2
485,9/2/2016,9/9/2016,18261,1,9,SO65400,1,1,21.98,8.22,21.98,1.76
487,9/2/2016,9/9/2016,18261,1,9,SO65400,2,1,54.99,20.57,54.99,4.4
474,9/2/2016,9/9/2016,26425,1,9,SO65401,1,1,69.99,26.18,69.99,5.6
530,9/2/2016,9/9/2016,15025,1,9,SO65402,1,1,4.99,1.87,4.99,0.4
479,9/2/2016,9/9/2016,15025,1,9,SO65402,2,1,8.99,3.36,8.99,0.72
477,9/2/2016,9/9/2016,15025,1,9,SO65402,3,1,4.99,1.87,4.99,0.4
214,9/2/2016,9/9/2016,15025,1,9,SO65402,4,1,34.99,13.09,34.99,2.8
228,9/2/2016,9/9/2016,15025,1,9,SO65402,5,1,49.99,38.49,49.99,4
228,9/2/2016,9/9/2016,14674,1,9,SO65403,1,1,49.99,38.49,49.99,4
361,9/2/2016,9/9/2016,18147,1,10,SO65404,1,1,"2,294.99","1,251.98","2,294.99",183.6
477,9/2/2016,9/9/2016,18147,1,10,SO65404,2,1,4.99,1.87,4.99,0.4
478,9/2/2016,9/9/2016,18147,1,10,SO65404,3,1,9.99,3.74,9.99,0.8
487,9/2/2016,9/9/2016,18147,1,10,SO65404,4,1,54.99,20.57,54.99,4.4
580,9/2/2016,9/9/2016,22433,1,10,SO65405,1,1,"1,700.99","1,082.51","1,700.99",136.08
529,9/2/2016,9/9/2016,22433,1,10,SO65405,2,1,3.99,1.49,3.99,0.32
539,9/2/2016,9/9/2016,22433,1,10,SO65405,3,1,24.99,9.35,24.99,2
214,9/2/2016,9/9/2016,22433,1,10,SO65405,4,1,34.99,13.09,34.99,2.8
225,9/2/2016,9/9/2016,12982,1,4,SO65406,1,1,8.99,6.92,8.99,0.72
529,9/2/2016,9/9/2016,29218,1,1,SO65407,1,1,3.99,1.49,3.99,0.32
539,9/2/2016,9/9/2016,29218,1,1,SO65407,2,1,24.99,9.35,24.99,2
481,9/2/2016,9/9/2016,29218,1,1,SO65407,3,1,8.99,3.36,8.99,0.72
539,9/2/2016,9/9/2016,11223,1,6,SO65408,1,1,24.99,9.35,24.99,2
480,9/2/2016,9/9/2016,11223,1,6,SO65408,2,1,2.29,0.86,2.29,0.18
539,9/2/2016,9/9/2016,14332,1,6,SO65409,1,1,24.99,9.35,24.99,2
541,9/2/2016,9/9/2016,13318,1,6,SO65410,1,1,28.99,10.84,28.99,2.32
530,9/2/2016,9/9/2016,13318,1,6,SO65410,2,1,4.99,1.87,4.99,0.4
467,9/2/2016,9/9/2016,13318,1,6,SO65410,3,1,24.49,9.16,24.49,1.96
536,9/2/2016,9/9/2016,23030,1,1,SO65411,1,1,29.99,11.22,29.99,2.4
536,9/2/2016,9/9/2016,23149,1,4,SO65412,1,1,29.99,11.22,29.99,2.4
480,9/2/2016,9/9/2016,23149,2,4,SO65412,2,1,2.29,0.86,2.29,0.18
476,9/2/2016,9/9/2016,19700,1,4,SO65413,1,1,69.99,26.18,69.99,5.6
231,9/2/2016,9/9/2016,19700,1,4,SO65413,2,1,49.99,38.49,49.99,4
225,9/2/2016,9/9/2016,20754,1,4,SO65414,1,1,8.99,6.92,8.99,0.72
476,9/2/2016,9/9/2016,20754,1,4,SO65414,2,1,69.99,26.18,69.99,5.6
475,9/2/2016,9/9/2016,18989,1,4,SO65415,1,1,69.99,26.18,69.99,5.6
471,9/2/2016,9/9/2016,18989,1,4,SO65415,2,1,63.5,23.75,63.5,5.08
477,9/2/2016,9/9/2016,17607,1,4,SO65416,1,1,4.99,1.87,4.99,0.4
228,9/2/2016,9/9/2016,17607,1,4,SO65416,2,1,49.99,38.49,49.99,4
528,9/2/2016,9/9/2016,15947,1,4,SO65417,1,1,4.99,1.87,4.99,0.4
480,9/2/2016,9/9/2016,15947,2,4,SO65417,2,1,2.29,0.86,2.29,0.18
528,9/2/2016,9/9/2016,14907,1,4,SO65418,1,1,4.99,1.87,4.99,0.4
480,9/2/2016,9/9/2016,14907,1,4,SO65418,2,1,2.29,0.86,2.29,0.18
483,9/2/2016,9/9/2016,14907,1,4,SO65418,3,1,120,44.88,120,9.6
528,9/2/2016,9/9/2016,15745,1,1,SO65419,1,1,4.99,1.87,4.99,0.4
214,9/2/2016,9/9/2016,15745,1,1,SO65419,2,1,34.99,13.09,34.99,2.8
228,9/2/2016,9/9/2016,15745,1,1,SO65419,3,1,49.99,38.49,49.99,4
528,9/2/2016,9/9/2016,15966,1,1,SO65420,1,1,4.99,1.87,4.99,0.4
485,9/2/2016,9/9/2016,14250,1,4,SO65421,1,1,21.98,8.22,21.98,1.76
481,9/2/2016,9/9/2016,14250,1,4,SO65421,2,1,8.99,3.36,8.99,0.72
539,9/2/2016,9/9/2016,21547,1,10,SO65422,1,1,24.99,9.35,24.99,2
529,9/2/2016,9/9/2016,21547,1,10,SO65422,2,1,3.99,1.49,3.99,0.32
222,9/2/2016,9/9/2016,21547,1,10,SO65422,3,1,34.99,13.09,34.99,2.8
225,9/2/2016,9/9/2016,21547,1,10,SO65422,4,1,8.99,6.92,8.99,0.72
485,9/2/2016,9/9/2016,13300,1,1,SO65423,1,1,21.98,8.22,21.98,1.76
478,9/2/2016,9/9/2016,13300,1,1,SO65423,2,1,9.99,3.74,9.99,0.8
225,9/2/2016,9/9/2016,13300,1,1,SO65423,3,1,8.99,6.92,8.99,0.72
477,9/2/2016,9/9/2016,13300,1,1,SO65423,4,1,4.99,1.87,4.99,0.4
540,9/2/2016,9/9/2016,13816,1,10,SO65424,1,1,32.6,12.19,32.6,2.61
529,9/2/2016,9/9/2016,13816,1,10,SO65424,2,1,3.99,1.49,3.99,0.32
482,9/2/2016,9/9/2016,13816,1,10,SO65424,3,1,8.99,3.36,8.99,0.72
529,9/2/2016,9/9/2016,23916,1,8,SO65425,1,1,3.99,1.49,3.99,0.32
477,9/2/2016,9/9/2016,21043,1,8,SO65426,1,1,4.99,1.87,4.99,0.4
217,9/2/2016,9/9/2016,21043,1,8,SO65426,2,1,34.99,13.09,34.99,2.8
529,9/2/2016,9/9/2016,20810,1,7,SO65427,1,1,3.99,1.49,3.99,0.32
480,9/2/2016,9/9/2016,20810,1,7,SO65427,2,1,2.29,0.86,2.29,0.18
477,9/2/2016,9/9/2016,24151,1,10,SO65428,1,1,4.99,1.87,4.99,0.4
491,9/2/2016,9/9/2016,24151,1,10,SO65428,2,1,53.99,41.57,53.99,4.32
529,9/2/2016,9/9/2016,20964,1,7,SO65429,1,1,3.99,1.49,3.99,0.32
214,9/2/2016,9/9/2016,20964,1,7,SO65429,2,1,34.99,13.09,34.99,2.8
485,9/2/2016,9/9/2016,13191,1,4,SO65430,1,1,21.98,8.22,21.98,1.76
463,9/2/2016,9/9/2016,13191,1,4,SO65430,2,1,24.49,9.16,24.49,1.96
355,9/2/2016,9/9/2016,15739,1,4,SO65431,1,1,"2,319.99","1,265.62","2,319.99",185.6
537,9/2/2016,9/9/2016,15739,1,4,SO65431,2,1,35,13.09,35,2.8
480,9/2/2016,9/9/2016,15739,1,4,SO65431,3,1,2.29,0.86,2.29,0.18
363,9/2/2016,9/9/2016,15983,1,4,SO65432,1,1,"2,294.99","1,251.98","2,294.99",183.6
485,9/2/2016,9/9/2016,15983,1,4,SO65432,2,1,21.98,8.22,21.98,1.76
214,9/2/2016,9/9/2016,15983,1,4,SO65432,3,1,34.99,13.09,34.99,2.8
361,9/2/2016,9/9/2016,15944,1,1,SO65433,1,1,"2,294.99","1,251.98","2,294.99",183.6
485,9/2/2016,9/9/2016,15944,1,1,SO65433,2,1,21.98,8.22,21.98,1.76
478,9/2/2016,9/9/2016,15944,1,1,SO65433,3,1,9.99,3.74,9.99,0.8
477,9/2/2016,9/9/2016,15944,1,1,SO65433,4,1,4.99,1.87,4.99,0.4
483,9/2/2016,9/9/2016,15944,1,1,SO65433,5,1,120,44.88,120,9.6
569,9/2/2016,9/9/2016,27159,1,7,SO65434,1,1,742.35,461.44,742.35,59.39
477,9/2/2016,9/9/2016,27159,1,7,SO65434,2,1,4.99,1.87,4.99,0.4
479,9/2/2016,9/9/2016,27159,1,7,SO65434,3,1,8.99,3.36,8.99,0.72
214,9/2/2016,9/9/2016,27159,1,7,SO65434,4,1,34.99,13.09,34.99,2.8
579,9/2/2016,9/9/2016,25619,1,7,SO65435,1,1,"1,214.85",755.15,"1,214.85",97.19
237,9/2/2016,9/9/2016,25619,2,7,SO65435,2,1,49.99,38.49,49.99,4
225,9/2/2016,9/9/2016,25619,1,7,SO65435,3,1,8.99,6.92,8.99,0.72
386,9/2/2016,9/9/2016,25829,1,9,SO65436,1,1,"1,120.49",713.08,"1,120.49",89.64
237,9/2/2016,9/9/2016,25829,2,9,SO65436,2,1,49.99,38.49,49.99,4
463,9/2/2016,9/9/2016,25829,1,9,SO65436,3,1,24.49,9.16,24.49,1.96
382,9/2/2016,9/9/2016,17911,1,9,SO65437,1,1,"1,120.49",713.08,"1,120.49",89.64
604,9/2/2016,9/9/2016,29182,1,9,SO65438,1,1,539.99,343.65,539.99,43.2
606,9/2/2016,9/9/2016,24241,2,9,SO65439,1,1,539.99,343.65,539.99,43.2
477,9/2/2016,9/9/2016,24241,1,9,SO65439,2,1,4.99,1.87,4.99,0.4
479,9/2/2016,9/9/2016,24241,1,9,SO65439,3,1,8.99,3.36,8.99,0.72
584,9/2/2016,9/9/2016,24169,1,9,SO65440,1,1,539.99,343.65,539.99,43.2
479,9/2/2016,9/9/2016,24169,1,9,SO65440,2,1,8.99,3.36,8.99,0.72
477,9/2/2016,9/9/2016,24169,1,9,SO65440,3,1,4.99,1.87,4.99,0.4
584,9/2/2016,9/9/2016,24177,1,9,SO65441,1,1,539.99,343.65,539.99,43.2
357,9/2/2016,9/9/2016,14322,2,9,SO65442,1,1,"2,319.99","1,265.62","2,319.99",185.6
376,9/2/2016,9/9/2016,18276,1,9,SO65443,1,1,"2,443.35","1,554.95","2,443.35",195.47
214,9/2/2016,9/9/2016,18276,1,9,SO65443,2,1,34.99,13.09,34.99,2.8
231,9/2/2016,9/9/2016,18276,1,9,SO65443,3,1,49.99,38.49,49.99,4
357,9/2/2016,9/9/2016,14261,1,9,SO65444,1,1,"2,319.99","1,265.62","2,319.99",185.6
217,9/2/2016,9/9/2016,14261,1,9,SO65444,2,1,34.99,13.09,34.99,2.8
